#SampleID	Organism	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197
StarTent_5D_BB2_01_16311.mzXML	Interaction	-0.418586935	-0.643028506	-1.172730875	-9.107182906	1.459105305	-0.669185159	-1.824202186	-2.398788159	-2.11883102	2.335282759	1.122840374	-2.262915376	-0.756046727	0.436687592	-0.097183515	0.558788352	-1.456589089	0.07428347	0.205679079	0.234628856	0.156944347	-0.117856519	-0.47684551	-0.188809626	-0.003354779	0.345428258	-0.375714226	0.759418485	-0.672063257	-0.273396821	0.17608782	0.197494187	0.146550503	0.685409379	0.559446701	-0.407725832	0.06597074	0.443096921	-0.236921375	1.366190259	-0.659991812	-1.220851777	-1.017396131	-0.858905183	0.855680197	-0.916171027	-0.076488412	-0.084734152	0.471965904	-0.68578498	-0.224547443	-0.064504625	0.875611631	0.079054564	0.004007932	0.064184322	0.926043508	0.675495711	0.909313066	0.030017734	-0.73769213	-0.395069454	0.066449063	-1.174666589	-0.76042343	-0.132121719	0.209402415	-0.222595227	-0.602652383	-0.932796209	-0.076934717	0.785819454	-0.17183704	-0.406400471	0.541122062	-0.314790656	0.354128477	0.87164613	0.002665822	0.240038402	0.324592411	0.077831188	-0.264055305	0.310261695	-0.293938091	0.0441304	-0.09996459	-0.564795867	0.092775293	-0.275701104	0.594237611	-0.213034852	0.11724133	-0.204052202	0.07554075	-0.526433707	0.484526435	0.130387287	0.402059439	-0.365448897	0.044159673	-0.611129283	0.19675273	0.282983749	0.02767801	0.417933675	0.283067334	0.440215003	-0.444917659	0.283437116	-0.306242595	-0.159059388	0.128518469	0.654130686	0.053553458	-0.167194536	0.39641206	0.331019767	-0.562010377	0.242852364	0.219572701	0.118236023	-0.034210118	-0.124255557	-0.14556477	-0.24986463	0.261163416	-0.164685533	0.037657558	-0.003014102	-0.145371071	-0.004268405	-0.111779932	-0.152043651	-0.082017567	0.212026379	-0.272144222	0.265587345	-0.079252165	-0.255093132	0.08781381	0.238477308	-0.043962813	-0.039877556	0.008482452	-0.082568551	0.059028708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flint_Mos3_3E_RA10_01_15887.mzXML	Interaction	0.087242339	-0.574703469	-0.792632353	-8.235141448	-5.048779183	-1.065433762	-0.040400202	-0.583664998	-1.503585098	0.219849368	0.177365792	0.603141042	-0.97089777	0.301256041	-0.963239652	0.634273798	1.135339313	1.251613029	1.087455686	1.267446109	-1.71298294	-1.519681961	0.609307222	-0.646657529	2.349169904	0.728359382	-0.687489079	1.685544951	-0.013376278	0.385709541	-1.476401641	0.317427457	-0.12675748	-0.258079896	0.454675395	0.588666559	-0.492911195	1.324851139	-0.035658794	-0.769625166	1.159680904	1.395366074	-0.684840174	-0.588201953	2.121138727	-0.719436984	0.373018378	-1.761998598	0.084320009	0.467988635	-0.664191391	-0.2449573	-0.824543804	0.440367303	-1.354261479	-0.701997896	-0.463962696	-1.25271971	0.113389131	-1.344482843	0.556765137	0.140507699	-0.282849188	0.008089253	0.31817613	0.104333165	0.78414422	0.31633002	0.914840006	-0.879387328	-0.34789204	0.629083284	-0.90417956	0.222208087	-0.083931026	-0.322823879	0.084832759	0.90553488	-0.702956887	0.01655014	-0.457282773	0.555131808	0.162429081	-0.710979021	-0.389461785	0.05959421	-0.010234968	0.119484699	0.39517106	0.413810972	-0.437258169	-0.160530074	0.226805842	-0.444812838	1.296572253	-0.077433064	-0.095284125	-0.680041911	0.229036355	0.465033247	-0.301098157	0.202217635	0.009072841	0.005274564	-0.321491022	-0.495151803	-0.264970137	0.078407771	0.599143008	-0.229239001	0.680409884	0.514387846	-0.222155596	0.186320398	-0.584565772	-0.136934088	0.267771135	0.271954428	-0.152428902	0.485444799	0.450480947	-0.473507731	-0.215665969	-0.363813273	0.312354958	0.179688074	-0.119032019	0.357925926	-0.110610222	-0.04742727	-0.173428241	0.086778741	0.007833524	0.07752088	-0.019498768	-0.25974214	-0.104963901	0.079654899	0.031904991	-0.064325017	-0.006768758	0.078671124	-0.015141622	0.114334989	0.053548657	-0.096866154	-0.013289256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flint_Mos3_5B_RB5_01_15901.mzXML	Interaction	-0.499771957	-0.438228029	-0.632726233	-7.680352357	-6.757826124	-0.492300491	-1.146077159	1.156705248	-1.855873184	-0.08080089	-2.287393526	1.112150723	0.367884232	0.905586644	-1.971054575	0.286610498	-1.269402697	0.39154693	-0.597943859	-1.604251454	-0.24516201	0.514230468	-1.128942661	-0.508884285	-1.836455428	0.424717738	0.11699581	-0.127425274	0.884146195	0.358537052	-0.934763515	-1.089145255	1.369690946	-0.74631943	-0.585692929	0.69448737	0.388689439	-0.6502088	0.092106132	0.460767462	-1.742120772	-0.645055517	-0.815541322	0.451299397	-0.74293426	-1.083333981	-0.00577221	-0.17009863	-0.509303563	-0.563184066	0.506234297	-0.212333598	0.19181444	1.010170727	0.556775867	0.773374805	-0.642449734	-1.491708982	0.881535219	0.994596645	1.668402137	0.833685702	-0.685979508	0.018571964	-0.411680831	-0.044249098	-0.354242322	0.802330753	1.078581959	-0.279935993	-0.048872022	-0.199997081	-0.056555352	0.394825725	0.882998248	0.07700893	0.115094939	-0.971107563	-0.022937068	0.362384088	0.671416422	0.093996554	-0.761535058	-0.800975613	-0.184980679	-0.47049286	1.032143129	-0.093323306	0.594175013	-0.32641719	0.074081737	0.044009424	0.202404438	-0.2876485	-0.140621926	-0.299860795	0.444340511	0.683172064	0.16949227	-0.297783244	0.333130787	0.452704169	0.561872844	0.124989577	-0.503817682	0.557329842	0.095503734	-0.073185532	0.419748361	0.09015982	-0.021304509	0.177193751	0.096072618	-0.28037457	0.118343244	-0.340014307	0.093437255	0.110126658	0.006011711	-0.643465599	-0.086386341	0.031017032	0.186582405	0.143341996	0.092360909	-0.367542411	0.317752337	0.14383048	0.063718974	0.046636376	-0.103597792	0.086143865	0.242703468	-0.055006469	-0.111869801	-0.093784031	-0.299126108	-0.013182002	0.099202471	0.254936534	0.279271285	-0.140847072	0.002802559	-0.143946588	-0.001575049	0.056094199	0.011876731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_4E_GB7_01_16097.mzXML	Interaction	-0.486991783	-0.723531381	-1.283635055	-8.897092651	1.026776525	-1.022828709	0.922955586	1.06561637	0.933895876	-1.175765835	0.814847497	0.857716256	1.096595457	0.859700482	2.108142679	0.613810132	0.450555382	0.214365201	0.848501794	-1.709016532	-0.277060166	1.743772236	1.40021959	-1.263097572	-0.589551783	-0.258991547	-1.08630999	1.422735869	1.101238116	-0.228411025	-0.019950376	0.228738575	0.701507012	-0.014077953	-0.438375991	-0.328285217	-1.076425265	-0.24161292	1.491503513	-0.284266751	-1.510765611	0.692711278	0.613369366	0.508260787	-0.39891006	-0.452448196	-1.557665099	0.616117104	-0.671793842	0.771285321	0.18377496	0.825204604	-0.382455816	-0.305042789	0.248235381	-0.04270239	0.669375638	-0.95234528	-0.108986623	-0.042192468	0.384174292	-0.268803149	-0.315085227	0.241932894	0.209463399	0.448478581	0.090500785	-0.475462513	0.544956537	0.169165078	-0.011272765	0.081438505	-0.322936053	-1.251310226	0.989518221	0.756781962	0.180760139	0.052111455	-0.333927598	-0.195330408	0.685495954	-0.434885452	0.423495855	-0.194076207	-0.665157004	-0.130680887	0.027988944	-0.488583078	0.540312681	0.411712943	0.151730694	-0.136846824	-0.692505027	-0.840866808	0.618843148	-0.630754667	-0.460026329	0.456221845	0.285000947	-0.059490716	0.147515287	0.06048747	0.402746419	0.850945459	0.057684661	0.624863929	0.295603433	0.088487082	-0.607897236	0.069947401	0.45306484	-0.529296068	0.145002799	0.35669035	-0.313806488	-0.110838534	0.222383337	0.248898787	0.179946186	0.18830728	0.240656701	0.07647592	0.465017202	-0.512804267	-0.270174327	0.089390475	-0.24003609	-0.245851615	-0.05308769	-0.356988902	-0.043908383	-0.211486515	-0.200104727	-0.09408073	0.004495191	0.007014462	-0.148356224	-0.107781016	0.165057869	0.120045361	-0.455730659	-0.058371152	0.157042768	0.060187081	0.041649311	-0.062318868	0.044740958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_6D_GG6_01_16271.mzXML	Interaction	-0.505624797	-0.922983836	-1.109785421	-8.101086619	1.60958154	-0.752143578	-1.932555124	-0.658364618	-1.614517958	0.208948524	-1.174006048	0.009440097	-0.477741648	-0.239901635	-0.493806558	0.31245371	-1.787165697	-0.108607189	0.343342871	0.646322456	-0.453047463	-0.329997399	0.452666867	-1.238878684	0.436468108	0.317725387	0.593639796	-0.302752895	-0.459870458	-0.92458899	-0.999415107	-0.506501841	0.449142138	0.276524051	-0.08874875	-0.765178868	-0.447481735	-0.911706444	0.453869628	0.374845386	0.105663975	0.160856138	0.721838295	0.332010928	0.000835888	0.579224145	0.018251023	0.309518528	-1.028634953	-0.991848745	-0.350897006	0.107173591	0.262339208	-1.10518775	-0.651525754	0.473669793	-0.385551052	-0.042372803	-0.403243329	0.066813433	0.015404458	0.274759599	-0.25774013	0.626701456	-0.316115752	-0.346692948	-0.296371204	0.055160239	0.103016497	0.223984286	-0.644861176	0.263791512	-0.442048706	0.691184126	-0.481171327	0.771336704	0.004867248	-0.809950866	0.335825521	-0.304203295	0.4712377	0.055769843	-0.078745829	-0.501735056	0.766005225	-0.364133567	-0.179818134	0.651418611	0.280381183	0.083047411	-0.036735722	-0.291952162	-0.543334995	-0.127519273	-0.595447004	0.65277416	-0.054779956	-0.443454088	0.142077619	-0.073826338	-0.901450903	-0.190508919	0.278652396	-0.42033598	0.153702823	0.1012322	0.219171577	0.122130412	0.845490965	0.095329292	0.18738849	0.301193049	0.076651648	-0.238334125	-0.636073496	0.490864645	-0.509575378	0.07353331	0.457646217	0.661503706	-0.559536861	0.212511168	0.089250039	0.095161149	-0.290815485	0.406677106	0.401120537	0.636431895	-0.031658526	0.074514121	0.412078078	-0.170206348	-0.022036321	0.323668748	0.118855918	-0.332424191	0.027345839	-0.258702799	-0.13173228	0.147713051	-0.181973308	0.210427708	0.347604024	0.055065164	-0.213674527	-0.046088788	-0.007539502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalInv_3B_GC7_01_16121.mzXML	Interaction	-0.805185936	-0.833340728	-0.964843893	-9.408285297	-2.469627506	4.118396218	1.265787963	-1.50187181	2.064444213	0.257157908	1.039397724	-0.11736034	-0.841920266	0.357826363	-0.062446119	1.221493509	0.014052876	0.80889042	0.043758767	-0.243378899	0.6621427	-1.724511141	-2.633374587	-2.380889248	0.507842958	0.000538365	0.639027311	0.877468795	-0.295161977	-0.235313504	-0.139080354	-1.672388833	-0.226078275	-0.11242235	0.901902714	1.008106241	0.826422916	-0.696021517	0.259136416	-1.438529046	-0.357392746	0.232434818	1.270421394	0.672896631	-0.282001104	0.839281181	-1.867994299	-0.18809482	0.726561216	-1.043993525	1.49373027	-0.103287355	-0.355736386	-0.184914853	0.12315286	-0.490684729	-0.852650066	0.019288631	0.835094277	1.178516144	-1.681385185	0.553123928	0.245495596	-0.403215128	-0.599754982	-0.326481515	1.11564998	-0.459403579	0.639776702	-0.285358705	0.283639689	0.637948631	-0.01113477	-0.770035842	-0.471759181	0.091555538	0.063339514	-0.089749226	0.62460799	0.450583637	-0.342573161	0.722093439	-0.218804065	-0.412992451	0.184077409	-0.774070674	0.679864546	-0.12874992	-0.689911706	0.253592544	-0.215796297	0.54492493	0.034002077	0.31952404	-0.137175361	0.208694408	-0.486064733	-0.555560325	0.430484382	0.507596304	-0.374549875	-0.034330424	-0.077701772	-0.222194054	0.643074252	0.293351822	0.260575727	-0.49050161	-0.282958985	-0.038208826	-0.203933374	0.018758336	-0.047787215	-0.213887594	-0.1335213	-0.149658656	0.156534851	-0.108453169	-0.148508969	0.796453247	-0.239643125	0.048141683	0.336192679	-0.091571347	0.403872975	0.080753148	-0.416970134	-0.298502575	0.234264075	-0.274635012	-0.48317499	-0.239706633	-0.079921811	-0.30853776	-0.090285584	0.281643741	0.310008797	-0.265021257	-0.149659026	0.166316769	0.10968832	-0.137220605	0.06548088	0.208978378	-0.010401045	0.069109151	0.021694472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_3E_GF4_01_16189.mzXML	Interaction	-0.294841831	-1.044201913	-0.956066927	-8.963033178	2.162092717	0.778617425	1.033959475	0.102886469	2.126090761	1.591935519	-1.349186589	1.022813479	1.604807513	0.206367418	-0.434594644	-0.019071519	-0.95680553	-0.414578197	-0.857759019	0.542745879	-0.255536089	0.300582746	-0.089591202	-0.031228498	-0.699923967	0.924281097	-0.576874142	0.134308114	0.030505702	0.286456259	0.767654739	0.057896674	-1.20494029	-0.312104756	-0.418073126	-0.39755352	-0.693593967	-0.431193897	-0.304228047	-1.077452527	1.142111168	-0.138710414	-0.541938381	-0.473341027	-0.556900072	-0.375546653	0.861589072	0.526081373	-0.34578262	-0.509495977	0.147833146	0.283661372	-1.094826974	0.454003688	-0.747536841	-0.723692172	-0.351294118	0.0015936	0.622067954	-1.211682245	0.925191494	-0.039483626	-0.823892835	0.19704611	-0.23065032	-0.239842276	0.554130542	0.264444313	0.551895345	-0.282585061	0.254812239	-0.394925485	0.804678624	0.642824507	0.080506605	-0.689132963	0.008729802	-0.17596203	-0.370755763	0.699796803	-0.296923956	-0.932701794	0.107371476	0.379052485	0.31397144	-0.72968456	0.412732596	0.654927733	0.807131295	-0.197498791	0.21486395	0.357253689	0.086703432	-0.234233566	-0.771384486	0.360223917	0.68922887	-0.604235536	0.664575284	0.455278438	0.589043958	-0.389619094	-0.441891894	0.154425831	0.180799638	0.334604008	0.189481998	0.514386862	0.312468892	0.107067354	-0.343148709	-0.519902053	0.061227646	0.027422843	-0.039555657	0.632147207	-0.129744966	0.120797612	-0.479842065	0.334139717	0.30402872	0.443891776	-0.206051019	-0.528638333	-0.094335563	-0.345713697	-0.276642774	-0.181622498	0.106096582	-0.329473813	-0.210648962	0.177279151	-0.264904306	-0.283417121	0.063740092	-0.542227889	-0.09302497	-0.206559179	-0.351188911	-0.067946235	0.043174058	0.094080485	0.04434285	0.005019157	0.01831803	0.075337432	-0.035662719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Star7_2E_GA9_01_16077.mzXML	Interaction	-0.315770129	-0.768025329	-1.487536962	-9.347465332	1.486714748	-0.195366241	-0.061535385	-1.14831428	-0.496574209	2.338181886	2.251526545	-1.33355578	-0.377775952	0.38818298	1.126027479	-0.16978017	2.294631078	0.44741198	0.317903086	-1.043326792	0.54648518	0.233977277	-1.080654443	1.426676064	0.301818926	-0.608988749	1.629394426	-0.215343058	-0.820510517	0.562594045	0.449662422	-0.780346653	0.487899677	-1.040352068	0.226771605	-0.074057496	-0.735163697	0.599991205	-0.142416987	-0.096465064	-0.742361138	-0.048872955	-0.426688851	-0.187082627	-1.369359809	-0.255007052	-0.462412464	0.049425913	-0.528183091	1.148003393	-0.323206864	1.430316505	-0.622998512	0.097331694	-0.521996097	0.349874311	-0.488113398	-0.329710623	0.260479655	-0.215795156	0.67268393	0.141660302	0.938794881	0.520001309	0.776405552	-0.927842568	0.772422792	0.380165383	-0.233307234	0.021234673	-0.474794848	0.451777681	0.628446249	1.124698267	-0.205749678	-0.154330925	-0.269910736	-0.502793036	-0.451708214	0.243092449	-0.740422256	0.60379791	-1.126364628	0.068770725	0.088966489	0.159616291	0.559218558	-0.264853383	0.173298782	0.175062644	-0.101721196	-0.281172829	-0.07448216	-0.265735365	-0.656462016	1.081810008	-0.385353291	0.097916353	-0.002905256	-0.094090917	0.153091055	0.134676073	0.265031973	-0.215174705	0.051495194	0.116365444	-0.359855118	-0.361121848	0.020466851	-0.036768602	0.298469317	0.051942595	-0.063093987	-0.412869622	0.344678048	0.029382068	0.186833487	0.442294582	0.256201435	-0.32174448	0.124688211	0.667013883	0.152049672	-0.213825754	0.732662877	-0.112250329	0.379965337	0.371549268	0.329250988	-0.215636793	-0.204047045	-0.221555196	0.041655683	0.356820169	0.076890144	-0.06221748	0.072679874	-0.22218919	-0.051581715	0.070709144	-0.19138114	0.03678738	-0.075317388	-0.228321954	0.06562116	-0.056077717	-0.021265965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MilCar9_6C_GG5_01_16269.mzXML	Interaction	-0.225502959	-0.711958671	-1.228006895	-8.693732567	1.494732548	-0.303032115	-0.813787856	0.097977176	2.003172981	0.258820074	-0.145881213	0.905492001	-0.301134418	0.902611472	1.377125923	1.418838288	0.583146346	1.661745262	-0.33699291	0.525586824	-0.278915978	-0.675115695	-0.313991312	0.25236057	-1.22797568	-0.697800621	0.109858311	-1.850460442	-1.014601881	-0.043430277	-0.171997326	-0.189917195	-0.478479626	0.155521837	-0.427182462	-1.102418164	-0.686365847	-0.008635978	-0.262472171	-0.997411391	-0.95417809	-0.433711324	-0.529732548	0.239701777	1.29798484	0.107273555	-0.930184443	-0.395271031	0.123408179	1.135992635	0.111526211	0.492988152	0.160308671	0.989872857	0.373247317	0.298499791	-0.468954103	-0.202169236	-0.539851897	-0.062798834	0.130020559	-0.767007285	-0.657683362	0.012924635	-0.477212937	0.862004642	0.596681485	1.108737742	0.212708489	-0.344162548	-0.365215567	0.377237492	-0.76152868	0.285564703	0.150298778	-0.724961488	-0.40693075	0.197232146	-0.224093722	-0.091511882	0.314432166	0.808695334	0.095142911	-0.338322516	0.485679894	0.659063968	0.235484361	0.099720309	-1.317599857	0.063562954	0.314895472	-0.623018155	0.09546791	0.37972887	-0.420307048	-0.625279015	0.418956303	-0.245111321	-0.153184879	-0.332815064	-0.199860364	-0.564994476	0.027342793	0.373122967	-0.227594165	0.060719847	-0.222018944	0.093899738	0.232972326	0.411814065	-0.40519353	0.650132276	-0.59537364	-0.148357887	-0.092555161	0.216033601	-0.55750585	-0.933677039	0.506856707	-0.361075933	-0.106963364	-0.82817102	-0.521353899	0.416733812	-0.264174913	0.263036001	-0.089911825	0.61533479	-0.133647364	-0.233511137	-0.278878486	0.206197626	-0.063762667	0.235800736	-0.112348138	0.209908723	-0.420216863	0.084238697	-0.061390656	0.051489495	0.062028276	-0.087546013	-0.093201258	-0.07191379	0.094762348	0.008238587	0.012718393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VosMos_1B_RD1_01_15941.mzXML	Interaction	-0.351156943	-0.40378662	-0.919754916	-7.60733641	-6.602397984	0.343524865	-0.414365076	2.405541592	-0.941362837	-0.076433811	-1.631869195	-0.751578533	0.507877088	1.988947357	1.057600896	-0.004079367	0.317460536	-0.877410269	1.054720476	0.276478489	-0.552023442	-0.137721581	0.277567016	0.759280358	-0.223333381	0.398931253	-1.855924999	0.91965912	-0.738522347	1.630857896	1.030679293	-1.09106344	-0.980022656	0.410893877	1.030587763	-0.163043485	-1.862120316	-0.166246248	1.207679487	1.089033159	0.940532139	-0.224713555	1.025416367	-1.600555752	-1.737671347	1.359362446	0.406642999	0.07954794	-0.160470231	0.478257379	-0.478660006	0.040300691	0.661556216	-1.361725432	0.29878735	-0.345332891	0.401963786	0.945923713	-0.190330166	-0.533141913	-0.370557666	-0.18693992	0.468273905	0.066633922	-0.747580519	0.338950334	0.5480227	1.400328155	0.073481142	0.072965034	-0.615774889	-0.419047137	-0.145450376	-0.807037933	-0.190451225	-0.12352721	0.385660897	-0.115594935	0.565435294	-0.015768773	-0.486344125	-0.069117609	-0.236506333	0.044024574	1.030825406	0.871911151	0.227499624	0.130552407	-0.773602772	0.36835549	0.497728465	-0.308990514	0.025575946	-0.111007741	-0.578480235	0.370201204	0.321012692	0.081071493	0.510788598	0.185147787	-0.442425442	0.380814938	0.002376624	0.020557343	0.296378158	0.00226283	0.207327185	0.247462724	-0.003780331	-0.073710836	-0.406637877	-0.34991578	0.1853569	-0.531137125	0.132166129	0.219740901	0.117166524	-0.119166758	0.219538698	-0.09524777	0.255035286	-0.307529082	-0.118193511	-0.206351564	-0.138546694	-0.304969581	-0.236765684	-0.13748253	0.419258771	-0.176980596	0.045829936	0.162840993	0.076169648	0.194585186	0.18359062	0.256320269	0.011267435	-0.123691005	-0.1527949	-0.103984959	0.015107607	0.076020405	-0.035464534	-0.142065838	0.052765404	-0.006257795	0.036339607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MalInv_1A_GB8_01_16099.mzXML	Interaction	-1.045901133	-0.808128426	-0.934297879	-9.666164549	-1.264009742	4.096253892	-1.135106649	-0.654836999	0.58720242	-0.283346736	0.362406598	-0.324196261	0.031570551	1.325223718	-0.745455384	-0.863676254	0.051218292	2.066033093	-1.428930159	-1.863049507	-1.463273523	-1.24251965	0.744018908	-0.537745453	1.267144017	-1.555207877	-1.32194305	-0.163280066	0.499493106	-1.213815635	1.441154392	1.465708621	0.976626642	-0.129802385	-2.760334148	0.070832654	0.195632282	1.051968627	-0.445947728	0.380081419	2.024533639	1.216367193	0.660223551	-0.37853972	0.491595786	0.054134649	0.571631094	0.340235272	0.061729788	0.420105212	-0.81098162	0.024633064	0.544877793	-0.095494661	-0.700328979	0.458960128	0.178312022	0.151793407	1.157514396	0.450027213	-0.150849086	0.244968126	1.820357269	0.034499047	-0.861534594	0.065203571	-0.325469374	-0.354881867	-0.712700849	0.754342336	0.508692194	0.782659355	0.160237013	0.571642741	0.103425513	0.397479182	-0.347582924	-0.358348711	0.158933931	-0.633165228	0.013184377	0.42410459	0.282731913	0.2289819	0.066444222	0.593879748	0.435246331	-0.232917946	0.298450079	-0.613443543	0.102367904	0.098699878	0.757227659	0.060620916	0.109218975	0.181439222	0.561451101	0.050101731	-0.575135885	-0.083205755	0.635837893	0.150962529	0.423399299	0.727509176	-0.423379328	-0.271439962	0.190568367	0.170585231	-0.319039877	-0.020741028	-0.210525353	-0.297431137	-0.060616821	-0.180471838	-0.116187309	-0.379875427	0.107328767	-0.393737641	0.188485809	-0.026824428	0.148029507	0.154303816	-0.015553021	0.176158396	0.118701617	0.068357529	-0.254180765	0.056586787	0.207981262	-0.298888525	0.223858923	-0.247149793	0.067677803	0.128901883	0.112340847	0.195651111	0.259138095	0.120072284	0.157669719	0.075587861	-0.063631548	0.110455668	0.107238017	0.020705234	-0.129674631	-0.031331943	-0.008559529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
